date,year,month,quarter,supplier_id,company_name,company_size,industry,location,delivery_reliability,cost_efficiency,defect_rate,quality_score,on_time_delivery_rate,order_volume,response_time_hours,customer_satisfaction,overall_score,performance_category,defect_cost_impact,efficiency_ratio,cluster,cluster_name
2023-10-01,2023,10,Q4,SUP_001,Fowler Corp,Medium,Machinery,Europe,82.68868984726657,66.38641078028155,2.92305605401036,79.96711086746488,81.89603872608092,319.704309967914,23.91608055057378,7.9756696793521105,76.07,Good,40776.63,1.205,1,Needs Improvement
2023-11-01,2023,11,Q4,SUP_001,Fowler Corp,Medium,Machinery,Europe,83.30970003260462,66.89689194959912,0.6698226759489598,80.18419500380791,83.68033737318858,293.0171961250048,19.62969012148336,7.455201228868463,80.37,Good,8071.36,1.199,1,Needs Improvement
2023-12-01,2023,12,Q4,SUP_001,Fowler Corp,Medium,Machinery,Europe,84.5417441349696,65.64811190541938,0.1,79.5585099484213,83.47019267480579,336.6512347920012,22.1616278799778,7.935463914222619,81.89,Good,1335.0,1.212,1,Needs Improvement
2024-01-01,2024,1,Q1,SUP_001,Fowler Corp,Medium,Machinery,Europe,84.87589428342093,63.78892834984847,2.3168379587540016,80.36956932271089,85.037852641217,296.0,19.04309536174657,7.029978714815989,76.47,Good,34289.2,1.26,1,Needs Improvement
2024-02-01,2024,2,Q1,SUP_001,Fowler Corp,Medium,Machinery,Europe,85.12517302579535,65.04997957417112,2.814418906816414,81.41247933971903,86.98194948626526,354.0,21.31686891927183,8.012100144763744,77.03,Good,49815.21,1.252,1,Needs Improvement
2024-03-01,2024,3,Q1,SUP_001,Fowler Corp,Medium,Machinery,Europe,84.32806058419973,64.97249685763312,0.6667673277504025,81.1527660113837,82.51393548853393,276.0,22.182028597580715,8.907423758411136,81.94,Good,9201.39,1.249,1,Needs Improvement
2024-04-01,2024,4,Q2,SUP_001,Fowler Corp,Medium,Machinery,Europe,84.81242049105941,64.27067415849159,2.004258347807487,79.8569415476447,81.60554492651701,262.0,19.883841074646227,8.178092662836491,78.19,Good,26255.78,1.243,1,Needs Improvement
2024-05-01,2024,5,Q2,SUP_001,Fowler Corp,Medium,Machinery,Europe,86.02396309190036,64.59438840556342,0.6727929348364982,79.8903570981724,90.00624353486899,298.0,22.270068563403083,8.893308845296119,81.95,Good,10024.61,1.237,1,Needs Improvement
2024-06-01,2024,6,Q2,SUP_001,Fowler Corp,Medium,Machinery,Europe,85.40074715580876,64.78375195944602,2.819621163085169,79.57187285202501,88.68189905901326,267.0,22.82151449752568,7.106682051637874,75.67,Good,37641.94,1.228,1,Needs Improvement
2024-07-01,2024,7,Q3,SUP_001,Fowler Corp,Medium,Machinery,Europe,85.85297123785062,64.59605751494263,1.467864390974178,79.41634567374223,88.26136613702207,272.0,21.232340938689703,8.654400256582667,79.96,Good,19962.96,1.229,1,Needs Improvement
2024-08-01,2024,8,Q3,SUP_001,Fowler Corp,Medium,Machinery,Europe,84.59569529834432,64.05189054922224,3.03909572182538,79.6116907643354,81.78723840584482,327.0,21.114025012377784,7.904008166447914,75.69,Good,49689.22,1.243,1,Needs Improvement
2024-09-01,2024,9,Q3,SUP_001,Fowler Corp,Medium,Machinery,Europe,85.49046470949327,63.23288663280968,1.6111406019460175,80.45370473565958,86.29814728940485,299.0,20.214891159334297,8.82641718885786,79.74,Good,24086.55,1.272,1,Needs Improvement
2024-10-01,2024,10,Q4,SUP_001,Fowler Corp,Medium,Machinery,Europe,86.60123370150912,64.16420536528717,1.999599977963784,79.90107005433195,82.95895354985782,312.6203821429593,19.62068172960039,7.601468235453173,78.06,Good,24995.0,1.245,1,Needs Improvement
2024-11-01,2024,11,Q4,SUP_001,Fowler Corp,Medium,Machinery,Europe,85.47377976456673,63.90828518509479,2.5176206550520552,79.7010109006152,83.19771627809146,373.2522971357848,22.48400075970268,8.225613402029007,77.27,Good,38393.71,1.247,1,Needs Improvement
2024-12-01,2024,12,Q4,SUP_001,Fowler Corp,Medium,Machinery,Europe,83.48793124513843,65.10824420879668,2.380527893707316,79.86082608502947,84.8390931606298,338.8476389592868,21.30124317139631,8.66370185583005,77.76,Good,36541.1,1.227,1,Needs Improvement
2015-01-01,2015,1,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,31.604759392198343,3.701412591030272,61.61195478649426,40.0,109.0,22.90995096919288,4.221188410099515,48.54,Poor,20172.7,1.949,0,Quality Focused
2015-02-01,2015,2,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,32.86904890150777,5.47387099894646,59.33290912761587,40.0,83.0,19.226993372677367,4.760138888985519,45.22,Poor,22716.56,1.805,0,Quality Focused
2015-03-01,2015,3,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,33.02628636646028,2.9056979361620696,55.76641579836436,40.0,102.0,18.585734621226614,4.197101963483475,48.93,Poor,14819.06,1.689,0,Quality Focused
2015-04-01,2015,4,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.442566050307725,6.984265497917588,53.62604964570289,40.5015036645972,88.0,19.404757607390486,4.75364352568084,41.08,Poor,30730.77,1.557,0,Quality Focused
2015-05-01,2015,5,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.545602257172284,3.575920691401537,52.52813107752274,40.0,94.0,20.38300365109309,4.860925100525599,47.75,Poor,16806.83,1.521,0,Quality Focused
2015-06-01,2015,6,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.59901878690568,3.5492843668454044,53.78472446787482,40.0,96.0,19.53850621331928,4.339313591990188,48.01,Poor,17036.56,1.47,0,Quality Focused
2015-07-01,2015,7,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.11967033468012,4.434781993935422,53.03088313172234,40.0,105.0,21.36215744327133,3.9856163138781664,45.4,Poor,23282.61,1.51,0,Quality Focused
2015-08-01,2015,8,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.80509487492355,3.199793765884244,55.60299764060107,40.0,118.0,19.1546339650524,4.715913291352407,49.18,Poor,18878.78,1.598,0,Quality Focused
2015-09-01,2015,9,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.31621112524932,4.723724269222184,51.21865111555133,40.0,112.0,17.21333476713616,4.943825843277486,45.36,Poor,26452.86,1.45,0,Quality Focused
2015-10-01,2015,10,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.81010598484924,4.694658351619276,54.705581955074834,40.0,118.25383096211976,22.69755063682708,4.472391702348636,45.72,Poor,22299.63,1.572,0,Quality Focused
2015-12-01,2015,12,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.101137459299665,4.422609631445004,55.14328677285752,40.0,107.89977105639562,22.618367463538807,4.221113224321584,45.98,Poor,19017.22,1.617,0,Quality Focused
2016-01-01,2016,1,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,33.95395806973581,5.430152001464936,55.45080538886344,40.0,110.0,22.566584928981783,3.8628315890056752,43.66,Poor,29865.84,1.633,0,Quality Focused
2016-02-01,2016,2,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.40521219462585,6.098090490316379,54.80330506125276,40.0,105.0,19.00094515036671,4.376352599857928,42.76,Poor,32014.98,1.593,0,Quality Focused
2016-03-01,2016,3,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.87957379555356,4.027755905252022,54.88326577496237,40.0,108.0,18.676946553481784,5.376836934333268,48.02,Poor,21749.88,1.574,0,Quality Focused
2016-04-01,2016,4,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.63513562590414,4.275344762348342,51.38441884458868,40.0,106.0,18.71850697868114,5.012565417810429,46.44,Poor,22659.33,1.442,0,Quality Focused
2016-05-01,2016,5,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.88011460215405,5.208820628700158,50.06036757595565,40.0,106.0,19.11521607545038,4.388012120961767,43.46,Poor,27606.75,1.435,0,Quality Focused
2016-06-01,2016,6,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.67949567954872,3.8090975720616047,52.564738139039925,40.0,117.0,19.092379510793755,4.128665288260855,46.79,Poor,22283.22,1.473,0,Quality Focused
2016-07-01,2016,7,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.07447797119547,3.559855167817061,50.08166675698932,40.0,115.0,17.60082565989742,5.112939673711487,47.73,Poor,20469.17,1.388,0,Quality Focused
2016-08-01,2016,8,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.49772132149482,5.9611715335304085,50.8028752296052,40.0,110.0,18.204328363899965,4.509916220821422,42.59,Poor,32786.44,1.392,0,Quality Focused
2016-09-01,2016,9,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.234740540085234,6.228194694568884,52.685389708136654,40.0,100.0,21.27081884807232,4.631087646522804,42.59,Poor,31140.97,1.454,0,Quality Focused
2016-10-01,2016,10,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.87914470489737,5.794755907709684,53.45846845713436,40.73684406210584,130.67983963913835,19.03717562992347,4.652450663393024,43.4,Poor,30422.47,1.533,0,Quality Focused
2016-11-01,2016,11,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.78722604414815,2.933355847102773,55.98763121593106,40.0,140.35412521737504,20.80325768620589,4.324064546212238,49.61,Poor,16426.79,1.564,0,Quality Focused
2016-12-01,2016,12,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.508288665774415,4.661794363273266,57.110669959935,40.0,131.66631061747069,17.382218888943267,4.184674426009844,46.24,Poor,25872.96,1.608,0,Quality Focused
2017-01-01,2017,1,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.97764302611637,5.49772280802841,56.42493382123556,40.0,95.0,23.64411664976605,4.130245991763965,44.24,Poor,26114.18,1.613,0,Quality Focused
2017-02-01,2017,2,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.30262721528542,5.151421036110455,54.65112733191933,40.0,102.0,24.004563214377868,5.502533722760573,45.92,Poor,26272.25,1.548,0,Quality Focused
2017-03-01,2017,3,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.028973267727224,5.406947777035024,56.32632505649714,40.0,82.0,22.5137361266358,4.250733442641828,44.52,Poor,22168.49,1.608,0,Quality Focused
2017-04-01,2017,4,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,33.421831861646275,4.713239334251977,53.14788596199801,40.0,83.0,21.242051180078445,3.879520629056103,44.42,Poor,19559.94,1.59,0,Quality Focused
2017-05-01,2017,5,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.420889683261144,2.934999679080984,54.97646450756811,40.0,114.0,22.67921476388718,4.024472659132874,48.98,Poor,16729.5,1.552,0,Quality Focused
2017-06-01,2017,6,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.610714668922576,2.5095317921820626,51.49310152145755,40.0,91.0,16.4900023372905,4.992662360927323,49.77,Poor,11418.37,1.488,0,Quality Focused
2017-07-01,2017,7,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.68994009766467,5.033633188230858,53.68090724614343,40.0,85.0,20.693304769826447,4.347390832407768,44.64,Poor,21392.94,1.547,0,Quality Focused
2017-08-01,2017,8,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.570565604905994,5.829955190973573,51.327044087415175,40.0,109.0,20.98889783180241,4.26998657021431,42.56,Poor,31773.26,1.443,0,Quality Focused
2017-09-01,2017,9,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.88732249528177,3.977242356870273,50.120583717234126,40.0,98.0,19.22977595548116,4.58469896846014,46.34,Poor,19488.49,1.397,0,Quality Focused
2017-10-01,2017,10,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.72745322792575,2.5739732197340928,52.960552207527776,40.0,154.55130107302432,21.68674515820721,5.030899559674511,50.07,Poor,15315.14,1.525,0,Quality Focused
2017-11-01,2017,11,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.71872611461391,3.5665301804166325,55.57768258389091,40.0,110.3658497193588,17.615617398597767,6.093249883852204,50.0,Poor,15692.73,1.556,0,Quality Focused
2017-12-01,2017,12,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.2631824761899,3.743635297684168,52.7313585103658,40.0,138.59390412038368,22.31693447807344,6.079996405603746,48.83,Poor,21338.72,1.495,0,Quality Focused
2018-01-01,2018,1,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.60915894223057,5.738954972411384,50.53299596363246,40.0,86.0,19.385171581797312,5.2697045085683865,43.55,Poor,24677.51,1.419,0,Quality Focused
2018-02-01,2018,2,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.14614498722143,6.262499522874801,51.16510561099587,40.0,81.0,19.024962292112985,4.529074586267976,41.82,Poor,25363.12,1.456,0,Quality Focused
2018-03-01,2018,3,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.11851571950307,3.4353426229458144,51.86184458759678,40.0,115.0,19.56098521149589,5.026592752814012,48.35,Poor,19753.22,1.436,0,Quality Focused
2018-04-01,2018,4,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.0048984996332,4.786877967149439,54.81055337780029,40.0,84.0,22.358709531374306,4.881311544443959,46.21,Poor,20104.89,1.522,0,Quality Focused
2018-05-01,2018,5,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.7509291698333,5.410699365502474,55.82137385037859,40.0,112.0,21.812712448245943,4.449802568598831,44.53,Poor,30299.92,1.606,0,Quality Focused
2018-06-01,2018,6,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.74796502921791,6.7568974629092855,53.91000235176819,40.0,91.0,19.18891723088757,3.902693333236839,41.02,Poor,30743.88,1.508,0,Quality Focused
2018-07-01,2018,7,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.59963456844657,2.7522616094307137,54.831844765137255,40.0,111.0,21.32452260109659,5.031228796402252,50.35,Poor,15275.05,1.54,0,Quality Focused
2018-08-01,2018,8,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.37415938508909,7.243882048827327,52.35646408173845,40.0,86.0,20.34738100298649,3.920005483351442,39.8,Poor,31148.69,1.439,0,Quality Focused
2018-09-01,2018,9,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.67109106778579,6.57447522522696,55.06525652817879,40.0,108.0,19.674608972157085,3.3341374492151656,41.09,Poor,35502.17,1.544,0,Quality Focused
2018-10-01,2018,10,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.69795383504334,3.22080724022374,57.18739378355199,40.0,140.2653696804764,19.15136246710692,4.803579908370881,49.8,Poor,17553.4,1.602,0,Quality Focused
2018-11-01,2018,11,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.31686223566072,5.038029764783164,55.76093094600286,40.0,126.88232712126876,20.35783289248597,4.660791306929778,45.79,Poor,24938.25,1.535,0,Quality Focused
2018-12-01,2018,12,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,37.02616529434501,3.138835429666445,52.089303474503055,40.0,112.39929376294992,19.26354153893415,5.269463351751735,49.42,Poor,13967.82,1.407,0,Quality Focused
2019-01-01,2019,1,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.289236605659326,3.195680903059384,51.529779198076575,40.0,105.0,21.729153194362823,5.179237053124822,48.73,Poor,16777.32,1.46,0,Quality Focused
2019-02-01,2019,2,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.58220343093458,3.7691487712145584,53.171405680984,40.0,98.0,20.563588872960576,5.278521133359177,48.15,Poor,18468.83,1.494,0,Quality Focused
2019-03-01,2019,3,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.51812117416197,5.488333787346189,50.7443399742971,40.0,91.0,19.41148755430382,4.711671008667612,43.52,Poor,24971.92,1.429,0,Quality Focused
2019-04-01,2019,4,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.22197543099082,6.227637641937017,50.86347248291235,40.0,108.0,18.460524373775613,4.248430611561385,41.75,Poor,33629.24,1.404,0,Quality Focused
2019-05-01,2019,5,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.053473370431334,6.362389812083218,50.79201569517224,40.0,116.0,21.13855794485207,4.553055086613291,41.54,Poor,36901.86,1.449,0,Quality Focused
2019-06-01,2019,6,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.79313140141099,5.006561684373762,49.457343541589545,40.0,114.0,18.81435607233435,4.426877909719477,43.94,Poor,28537.4,1.382,0,Quality Focused
2019-07-01,2019,7,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.94310318749087,6.836880868609845,53.65752292313285,40.0,100.0,16.66186721335992,3.8327304479269455,40.76,Poor,34184.4,1.493,0,Quality Focused
2019-08-01,2019,8,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.4381333973513,5.543363076756434,53.40578198565828,40.0,103.0,18.25309426556908,4.853113741666844,44.41,Poor,28548.32,1.466,0,Quality Focused
2019-09-01,2019,9,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.08416481003525,5.600747242894971,54.68870490763855,40.0,109.0,24.863699868062604,4.483639570568654,44.17,Poor,30524.07,1.516,0,Quality Focused
2019-10-01,2019,10,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.75327912369985,2.4562209320219863,51.75894280166612,40.0,144.31593907181363,19.84154276588916,3.9402649211979153,49.12,Poor,14614.51,1.448,0,Quality Focused
2019-11-01,2019,11,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.24294808077126,2.687318099225408,52.30367255925681,40.0,107.2823981408115,22.45089118605122,4.665337779096672,49.42,Poor,11958.57,1.484,0,Quality Focused
2019-12-01,2019,12,Q4,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.72591506620963,3.258126172717269,53.74806462722208,40.0,99.08803484356687,20.489020297183863,3.816993575990275,47.88,Poor,13847.04,1.504,0,Quality Focused
2020-01-01,2020,1,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.41055304057696,4.360864327949544,53.91227228678583,40.0,115.0,21.82597514391192,5.428246135134155,47.27,Poor,25074.97,1.522,0,Quality Focused
2020-02-01,2020,2,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.58133742300302,3.150564119685161,55.06056091110693,40.0,97.0,18.505636228450324,4.818294681817164,49.4,Poor,15280.24,1.547,0,Quality Focused
2020-03-01,2020,3,Q1,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.98692527483205,5.630525709709225,55.73434634200056,40.0,103.0,20.695380114395068,4.901013470836921,44.77,Poor,28997.21,1.549,0,Quality Focused
2020-04-01,2020,4,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.99291145601551,2.674434339560353,53.45214681345218,40.0,92.0,25.638151767181864,4.762150930073317,49.97,Poor,12302.4,1.485,0,Quality Focused
2020-05-01,2020,5,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,28.0,36.54528113750069,6.413633501752971,56.37679203582541,24.0,107.0,18.394230609057644,3.7619224065043615,42.34,Poor,34312.94,1.543,0,Quality Focused
2020-06-01,2020,6,Q2,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,36.69899050203869,6.910886919719438,58.71621541413855,40.0,92.0,16.610616754181002,4.921852029382689,43.12,Poor,31790.08,1.6,0,Quality Focused
2020-07-01,2020,7,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,35.737019586391575,5.4631286006567255,55.53620733787424,40.0,115.0,18.35312351068169,4.330191216291183,44.44,Poor,31412.99,1.554,0,Quality Focused
2020-08-01,2020,8,Q3,SUP_002,Johnson Inc,Small,Pharmaceuticals,North America,40.0,34.75135779730422,5.245173784173749,52.632188521564885,40.0,106.0,17.02415165275605,5.069333740855422,44.69,Poor,27799.42,1.515,0,Quality Focused
